time_ms,ir_r,ir_l,tf_r,tf_l,tf_front,throttle_l,throttle_r,steering,gyro_z,accel_x,accel_y
  11540,  161,  305,  569,  150,  1000,  9999,  9999,  8,  54,  259, -1068
  11627,  161,  305,  568,  56,  1000,  7999,  9999,  22,  38,  283, -1082
  11718,  160,  305,  568,  59,  1000,  9999,  9999,  9,  56,  237, -1044
  11802,  161,  305,  568,  95,  1000,  9999,  9999,  8,  38,  267, -1033
  11885,  161,  305,  569,  189,  1000,  9999,  9999,  1,  31,  246, -1119
  11968,  160,  305,  569,  135,  1000,  7999,  9999,  15,  56,  316, -1055
  12054,  162,  305,  569,  135,  1000,  9999,  9999,  8,  40,  320, -1031
  12137,  160,  305,  568,  164,  1000,  9999,  9999,  6,  44,  179, -1123
  12224,  160,  305,  569,  108,  1000,  7999,  9999,  15,  51,  276, -1025
  12305,  162,  305,  569,  134,  1000,  9999,  9999,  6,  36,  281, -1008
  12395,  161,  305,  568,  127,  1000,  9999,  9999,  9,  40,  243, -1077
  12487,  161,  305,  568,  88,  1000,  9999,  9999,  14,  37,  292, -1062
  12568,  157,  305,  568,  104,  1000,  9999,  9999,  6,  48,  316, -1114
  12658,  161,  305,  569,  96,  1000,  9999,  9999,  13,  47,  305, -1070
  12744,  160,  305,  569,  32,  1000,  7999,  9999,  19,  53,  233, -1023
  12827,  159,  305,  569,  109,  1000,  9999,  9999,  0,  41,  226, -1075
  12914,  161,  305,  569,  148,  1000,  9999,  9999,  7,  44,  249, -1037
  13003,  161,  305,  569,  110,  1000,  9999,  9999,  14,  41,  264, -1069
  13091,  160,  305,  568,  93,  1000,  9999,  9999,  11,  45,  325, -1032
  13172,  161,  305,  569,  181,  1000,  9999,  9999,  1,  45,  267, -1062
  13254,  162,  305,  569,  158,  1000,  9999,  9999,  12,  61,  268, -1081
  13341,  161,  305,  569,  84,  1000,  7999,  9999,  17,  55,  273, -1057
  13428,  160,  305,  568,  119,  1000,  9999,  9999,  5,  57,  241, -1093
  13513,  161,  305,  570,  86,  1000,  7999,  9999,  15,  50,  238, -1062
  13603,  161,  305,  568,  81,  1000,  9999,  9999,  11,  34,  293, -1038
  13687,  162,  305,  570,  127,  1000,  9999,  9999,  6,  43,  224, -1084
  13772,  161,  305,  568,  107,  1000,  9999,  9999,  12,  52,  265, -1018
  13854,  161,  305,  568,  175,  1000,  9999,  9999,  3,  46,  272, -1096
